Darījuma summa, EUR;Būvju skaits;Būves virszemes stāvu skaits;Būves kopplatība, m2;Būves ekspluatācijas uzsākšanas gads;Būves fiziskais nolietojums, %;Telpu grupas platība, m2;Telpu skaits telpu grupā;Istabu skaits dzīvoklī;Garums;Platums;Telpu grupas vidējais stāvs;Gads;sezona_Pavasaris;sezona_Rudens;sezona_Vasara;sezona_Ziema
6850.0;1;3;853.4;1970;30.0;25.6;4;1;56.851111;26.219444;3.0;2024;0;0;1;0
13000.0;1;6;3623.4;1990;10.0;31.0;5;1;57.1725;26.761111;4.0;2024;0;0;1;0
19000.0;1;5;5105.0;1975;16.0;34.2;4;1;57.3125;25.275278;2.0;2024;0;0;1;0
15000.0;1;5;3593.8;1979;33.0;38.8;7;2;57.420556;27.048611;5.0;2024;0;1;0;0
27500.0;1;3;1343.6;1972;15.0;54.3;6;2;57.420556;27.048611;2.0;2024;0;0;1;0
56500.0;1;3;1303.9;1960;27.0;44.6;3;2;57.3125;25.275278;3.0;2024;0;0;1;0
20000.0;1;5;5105.0;1975;16.0;34.5;4;1;57.3125;25.275278;2.0;2024;0;1;0;0
2600.0;2;2;219.8;1920;60.0;20.1;2;1;57.511389;24.719167;1.0;2024;0;0;1;0
57000.0;1;4;2517.4;1973;30.0;55.7;7;2;57.3125;25.275278;3.0;2024;0;1;0;0
25500.0;1;5;4018.8;1975;25.0;34.1;4;1;56.851111;26.219444;3.0;2024;0;1;0;0
62000.0;1;6;4240.6;1978;29.0;66.2;8;3;56.851111;26.219444;1.0;2024;0;1;0;0
25000.0;1;3;1271.6;1960;30.0;39.2;5;2;57.3125;25.275278;1.0;2024;0;1;0;0
12000.0;1;5;4940.2;1982;15.0;52.1;8;2;57.420556;27.048611;4.0;2024;0;1;0;0
12950.0;1;5;3527.5;1980;20.0;28.9;4;1;57.420556;27.048611;5.0;2024;0;1;0;0
5713.0;1;3;2194.1;1963;36.0;56.3;8;3;57.420556;27.048611;2.0;2019;0;0;0;1
3000.0;1;3;1178.5;1989;15.0;33.6;5;1;57.420556;27.048611;1.0;2024;0;1;0;0
11000.0;1;4;2182.0;1980;30.0;33.5;5;1;57.511389;24.719167;3.0;2024;0;1;0;0
19600.0;1;4;3314.0;1973;30.0;51.8;7;2;57.3125;25.275278;3.0;2024;0;1;0;0
6900.0;1;2;688.6;1987;30.0;47.8;6;2;57.3125;25.275278;1.0;2024;0;1;0;0
13500.0;1;5;2722.4;1966;25.0;39.5;6;2;56.851111;26.219444;5.0;2024;0;1;0;0
20605.0;1;5;3635.2;1977;20.0;61.8;8;3;57.1725;26.761111;3.0;2024;0;1;0;0
36000.0;1;3;1337.6;1974;25.0;53.3;8;2;56.851111;26.219444;1.0;2024;0;1;0;0
44000.0;1;5;5024.9;1970;25.0;71.8;8;4;57.420556;27.048611;5.0;2024;0;1;0;0
54000.0;1;5;3543.0;1977;20.0;60.6;8;3;56.851111;26.219444;2.0;2024;0;1;0;0
2500.0;1;3;1815.7;1983;20.0;40.8;6;1;56.851111;26.219444;1.0;2024;0;1;0;0
12000.0;1;3;2734.6;1984;29.0;35.9;7;1;56.851111;26.219444;2.0;2024;0;1;0;0
28000.0;1;3;1221.1;1988;34.0;74.4;11;3;57.420556;27.048611;1.0;2024;0;1;0;0
3363.0;2;3;1740.3;1985;20.0;29.0;4;1;57.420556;27.048611;3.0;2024;0;0;1;0
10100.0;1;3;853.4;1970;30.0;21.4;4;1;56.851111;26.219444;2.0;2024;0;1;0;0
9800.0;1;6;3623.4;1990;10.0;33.7;5;2;57.1725;26.761111;5.0;2024;0;1;0;0
14000.0;1;3;1707.3;1969;25.0;46.0;6;2;57.420556;27.048611;2.0;2024;0;1;0;0
2000.0;1;2;461.4;1979;30.0;69.7;8;3;56.851111;26.219444;1.0;2024;0;1;0;0
22000.0;1;5;1954.7;1991;5.0;33.8;5;1;57.3125;25.275278;4.0;2024;0;1;0;0
10000.0;1;3;1632.6;1986;5.0;52.4;7;2;57.424167;25.906667;2.0;2024;0;1;0;0
11000.0;1;5;3628.2;1988;5.0;63.2;8;3;57.420556;27.048611;5.0;2024;0;1;0;0
46500.0;1;3;2658.7;1986;15.0;84.3;13;4;56.851111;26.219444;1.0;2024;0;1;0;0
64000.0;1;3;1210.2;1970;14.0;57.7;7;3;57.3125;25.275278;3.0;2024;0;1;0;0
31500.0;4;3;1229.9;1961;45.0;29.1;5;1;57.3125;25.275278;2.0;2024;0;1;0;0
49700.0;1;4;2517.4;1973;30.0;55.4;7;2;57.3125;25.275278;3.0;2024;0;1;0;0
35000.0;1;6;3623.4;1990;10.0;71.0;8;3;57.1725;26.761111;4.0;2024;0;1;0;0
20000.0;2;3;562.6;1963;30.0;48.7;6;2;57.420556;27.048611;3.0;2024;0;1;0;0
10000.0;1;3;841.3;1973;40.0;26.3;4;1;57.511389;24.719167;2.0;2024;0;1;0;0
24000.0;1;3;1380.7;1972;20.0;55.1;7;2;57.420556;27.048611;2.0;2024;0;1;0;0
26000.0;1;3;1598.8;1985;15.0;55.7;9;2;57.1725;26.761111;2.0;2024;0;0;0;1
30000.0;1;5;3760.7;1987;15.0;42.3;7;1;57.3125;25.275278;5.0;2024;0;0;0;1
13300.0;1;2;688.6;1987;30.0;47.8;6;2;57.3125;25.275278;1.0;2024;0;0;0;1
25000.0;1;4;5755.1;1985;10.0;46.3;6;2;57.420556;27.048611;4.0;2024;0;0;0;1
51700.0;1;5;5665.1;1982;16.0;64.3;8;3;57.511389;24.719167;1.0;2024;0;0;0;1
10000.0;2;2;1258.1;1982;10.0;189.6;16;3;57.420556;27.048611;0.5;2024;0;0;0;1
12017.42;1;5;3835.4;1977;30.0;65.2;8;3;57.751667;24.357222;1.0;2024;0;0;0;1
6000.0;1;3;841.3;1973;40.0;26.2;4;1;57.511389;24.719167;3.0;2024;0;0;0;1
54000.0;1;4;1729.7;1976;10.0;50.8;7;2;57.424167;25.906667;3.0;2024;0;0;0;1
19500.0;1;9;2232.3;1968;20.0;48.1;6;2;56.604167;25.255278;5.0;2023;0;0;0;1
25000.0;1;9;2259.6;1968;31.0;60.1;6;4;56.604167;25.255278;8.0;2023;0;0;0;1
35500.0;1;3;2363.8;1974;15.0;61.6;8;2;56.624167;23.28;1.0;2023;0;0;0;1
15000.0;1;2;925.2;1952;45.0;81.2;8;3;56.624167;23.28;1.0;2024;0;0;0;1
9735.0;1;5;3889.5;1974;30.0;36.3;6;1;56.604167;25.255278;3.0;2023;0;0;0;1
6500.0;1;3;1943.6;1978;20.0;35.4;4;1;56.406944;24.186389;2.0;2024;0;0;0;1
20000.0;1;5;3366.5;1971;30.0;40.4;5;2;56.604167;25.255278;2.0;2023;0;0;0;1
8700.0;1;5;3307.1;1965;15.0;44.7;6;2;56.624167;23.28;1.0;2019;0;0;0;1
15900.0;1;5;3994.3;1977;25.0;34.2;4;1;56.624167;23.28;5.0;2024;0;0;0;1
6000.0;1;3;2062.9;1973;10.0;35.6;4;1;56.624167;23.28;1.0;2024;0;0;0;1
17000.0;1;5;3209.1;1978;15.0;46.1;7;2;56.604167;25.255278;5.0;2024;0;0;0;1
50000.0;2;3;1313.5;1986;10.0;67.6;8;3;56.624167;23.28;1.0;2024;0;0;0;1
7000.0;1;5;4254.3;1989;10.0;36.8;4;1;56.624167;23.28;4.0;2024;0;0;0;1
17000.0;1;5;3332.0;1964;20.0;58.2;7;3;56.624167;23.28;1.0;2024;0;0;0;1
9000.0;1;3;1798.6;1961;15.0;37.6;5;2;56.624167;23.28;3.0;2024;0;0;0;1
36000.0;1;3;2363.8;1974;15.0;91.9;10;4;56.624167;23.28;2.0;2024;0;0;0;1
12500.0;1;3;942.9;1961;35.0;43.0;5;2;56.624167;23.28;1.0;2024;0;0;0;1
25000.0;1;3;942.9;1961;35.0;67.1;6;3;56.624167;23.28;2.0;2024;0;0;0;1
24500.0;1;3;1156.5;1990;15.0;49.2;6;2;56.406944;24.186389;3.0;2024;0;0;0;1
17000.0;1;5;3016.7;1990;10.0;33.5;5;1;56.624167;23.28;4.0;2024;0;0;0;1
4913.0;1;5;3877.8;1967;30.0;45.4;6;1;56.604167;25.255278;1.0;2024;0;0;0;1
28500.0;2;3;653.5;1960;25.0;47.5;7;2;56.406944;24.186389;2.0;2024;0;0;0;1
12800.0;2;3;1313.5;1986;10.0;54.3;7;2;56.624167;23.28;2.0;2020;0;0;0;1
50000.0;1;5;2023.8;1984;30.0;67.6;8;3;56.406944;24.186389;4.0;2024;0;0;0;1
11135.0;1;5;2702.7;1961;30.0;42.7;6;2;56.604167;25.255278;3.0;2024;0;0;0;1
35000.0;1;5;3889.5;1974;30.0;46.7;3;2;56.604167;25.255278;1.0;2024;0;0;0;1
19200.0;1;5;5147.2;1972;30.0;44.5;6;2;56.604167;25.255278;5.0;2024;1;0;0;0
20000.0;1;3;1798.6;1961;15.0;28.4;4;1;56.624167;23.28;3.0;2024;1;0;0;0
25500.0;1;5;3877.8;1967;30.0;52.2;6;2;56.604167;25.255278;2.0;2024;1;0;0;0
4000.0;1;5;4769.0;1973;33.0;26.5;4;1;56.604167;25.255278;4.0;2024;1;0;0;0
28500.0;1;5;2895.1;1974;30.0;69.7;6;2;56.604167;25.255278;5.0;2024;1;0;0;0
36000.0;1;3;2711.9;1992;5.0;55.1;7;2;56.624167;23.28;1.0;2024;1;0;0;0
8100.0;1;5;2938.0;1987;20.0;37.1;5;1;56.406944;24.186389;2.0;2024;1;0;0;0
12493.0;1;5;5147.2;1972;30.0;53.2;7;2;56.604167;25.255278;4.0;2024;1;0;0;0
33500.0;1;6;5545.6;1976;31.0;47.0;6;2;56.406944;24.186389;4.0;2024;1;0;0;0
5000.0;1;5;3369.8;1962;30.0;29.5;4;2;56.604167;25.255278;2.0;2024;1;0;0;0
7000.0;1;5;3332.0;1964;20.0;25.0;5;1;56.624167;23.28;4.0;2024;1;0;0;0
7000.0;1;5;3480.2;1968;30.0;42.3;6;2;56.604167;25.255278;3.0;2024;1;0;0;0
33000.0;1;5;1603.0;1992;5.0;59.9;7;3;56.604167;25.255278;3.0;2024;1;0;0;0
48000.0;1;3;1887.6;1976;27.0;92.3;10;4;56.624167;23.28;3.0;2024;1;0;0;0
16000.0;1;5;2974.4;1985;16.0;34.2;5;1;56.624167;23.28;5.0;2024;1;0;0;0
10500.0;1;5;3889.5;1974;30.0;50.9;8;2;56.604167;25.255278;5.0;2024;1;0;0;0
57000.0;1;3;1604.7;1988;10.0;76.6;6;2;56.406944;24.186389;3.0;2024;1;0;0;0
33000.0;1;5;5330.3;1977;25.0;80.5;9;4;56.604167;25.255278;3.0;2024;1;0;0;0
14500.0;1;5;4546.7;1984;30.0;36.5;4;1;56.406944;24.186389;3.0;2024;1;0;0;0
18600.0;1;5;2149.5;1971;25.0;34.2;6;2;56.604167;25.255278;3.0;2024;1;0;0;0
50000.0;1;3;2050.1;1981;15.0;68.9;9;3;56.624167;23.28;2.0;2024;1;0;0;0
15000.0;1;5;1993.1;1982;30.0;34.9;5;1;56.406944;24.186389;4.0;2024;1;0;0;0
19500.0;1;5;2758.6;1989;20.0;48.4;7;2;56.624167;23.28;2.0;2024;1;0;0;0
37000.0;1;3;2711.9;1992;5.0;70.6;8;3;56.624167;23.28;1.0;2024;1;0;0;0
41000.0;1;5;2408.9;1964;20.0;56.5;8;3;56.624167;23.28;2.0;2024;1;0;0;0
15000.0;1;3;1387.1;1980;25.0;69.5;9;3;56.406944;24.186389;1.0;2024;1;0;0;0
5000.0;1;5;2674.4;1962;20.0;40.6;5;2;56.604167;25.255278;1.0;2024;1;0;0;0
5000.0;1;5;5147.2;1972;30.0;30.6;4;1;56.604167;25.255278;1.0;2024;1;0;0;0
14000.0;1;5;3475.2;1968;20.0;41.0;5;2;56.604167;25.255278;2.0;2024;1;0;0;0
18700.0;1;5;3332.0;1964;20.0;57.1;8;3;56.624167;23.28;4.0;2019;1;0;0;0
12500.0;1;5;3432.1;1962;30.0;43.7;5;2;56.604167;25.255278;1.0;2024;1;0;0;0
23000.0;1;3;1798.6;1961;15.0;40.1;5;2;56.624167;23.28;2.0;2024;1;0;0;0
22000.0;1;5;3518.0;1971;30.0;44.3;7;2;56.604167;25.255278;4.0;2024;1;0;0;0
17600.0;1;5;3501.0;1961;29.0;42.7;5;2;56.604167;25.255278;3.0;2024;1;0;0;0
25825.0;1;3;1649.7;1985;15.0;54.7;7;2;56.624167;23.28;2.0;2024;1;0;0;0
13000.0;1;9;2259.6;1968;31.0;32.8;5;1;56.604167;25.255278;2.0;2024;1;0;0;0
17500.0;1;5;3472.8;1962;25.0;42.6;6;2;56.604167;25.255278;5.0;2024;1;0;0;0
47000.0;1;5;3877.8;1967;30.0;63.3;8;3;56.604167;25.255278;2.0;2024;0;0;1;0
35000.0;1;5;2359.5;1965;20.0;54.7;7;3;56.624167;23.28;1.0;2024;0;0;1;0
16000.0;1;3;851.2;1967;20.0;27.5;4;1;56.624167;23.28;2.0;2024;0;0;1;0
25000.0;1;5;3366.5;1971;30.0;41.0;5;2;56.604167;25.255278;5.0;2024;0;0;1;0
1000.0;1;5;2377.3;1981;30.0;23.3;4;1;56.604167;25.255278;5.0;2024;0;0;1;0
35642.0;1;3;2711.9;1992;5.0;59.9;8;2;56.624167;23.28;1.0;2024;0;0;1;0
20000.0;1;9;2476.8;1972;20.0;57.8;7;3;56.604167;25.255278;6.0;2024;0;0;1;0
6000.0;1;9;2274.9;1984;15.0;46.9;6;2;56.604167;25.255278;4.0;2024;0;0;1;0
13000.0;1;5;2537.6;1970;30.0;49.4;7;2;56.406944;24.186389;5.0;2024;1;0;0;0
15000.0;1;3;1839.0;1980;30.0;60.5;8;2;56.624167;23.28;1.0;2024;0;0;1;0
43000.0;2;3;1313.5;1986;10.0;54.3;7;2;56.624167;23.28;2.0;2024;0;0;1;0
3600.0;1;3;828.2;1975;20.0;19.2;4;1;56.406944;24.186389;1.0;2024;0;0;1;0
28100.0;1;6;5545.6;1976;31.0;53.5;7;2;56.406944;24.186389;4.0;2024;0;0;1;0
17000.0;1;5;3332.0;1964;20.0;47.5;7;2;56.624167;23.28;2.0;2024;0;0;1;0
6000.0;1;5;3462.5;1965;30.0;29.0;4;1;56.604167;25.255278;2.0;2024;0;0;1;0
33000.0;1;5;2938.0;1987;20.0;50.8;7;2;56.406944;24.186389;5.0;2024;0;0;1;0
22000.0;1;5;5699.6;1975;30.0;37.5;5;1;56.604167;25.255278;5.0;2024;0;0;1;0
19000.0;1;2;929.3;1952;45.0;58.6;8;2;56.624167;23.28;1.0;2024;0;0;1;0
21000.0;1;5;3365.2;1965;14.0;40.2;5;2;56.604167;25.255278;1.0;2024;0;0;1;0
13000.0;1;5;2876.2;1990;10.0;36.3;5;1;56.406944;24.186389;5.0;2024;0;0;1;0
13800.0;1;5;7475.8;1987;24.0;35.9;4;1;56.624167;23.28;2.0;2024;0;0;1;0
11335.0;1;5;3480.2;1968;30.0;43.2;6;2;56.604167;25.255278;2.0;2024;0;0;1;0
5000.0;1;5;3366.5;1971;30.0;29.2;4;1;56.604167;25.255278;3.0;2024;0;0;1;0
5700.0;1;5;7475.8;1987;24.0;36.7;4;1;56.624167;23.28;1.0;2019;0;0;1;0
23000.0;1;3;1762.7;1978;15.0;59.5;8;2;56.624167;23.28;1.0;2024;0;0;1;0
12000.0;1;5;5699.6;1975;30.0;53.2;7;2;56.604167;25.255278;2.0;2024;0;0;1;0
10200.0;1;5;3003.3;1987;17.0;68.8;8;3;56.624167;23.28;5.0;2019;0;0;1;0
15000.0;1;3;2062.9;1973;10.0;54.9;7;2;56.624167;23.28;1.0;2024;0;0;1;0
3000.0;2;2;282.9;1956;40.0;29.7;5;1;56.406944;24.186389;2.0;2024;0;0;1;0
40000.0;1;5;4988.3;1976;26.0;55.0;7;2;56.624167;23.28;4.0;2024;0;0;1;0
9750.0;1;2;886.0;1952;45.0;81.2;9;3;56.624167;23.28;2.0;2024;0;0;1;0
25000.0;1;5;3014.1;1991;10.0;68.9;8;3;56.624167;23.28;1.0;2024;0;0;1;0
35000.0;1;5;3003.3;1987;17.0;87.8;11;4;56.624167;23.28;2.0;2024;0;1;0;0
5000.0;1;5;3291.5;1980;10.0;34.8;6;2;56.604167;25.255278;1.0;2024;0;1;0;0
35000.0;1;5;2963.3;1988;10.0;68.5;8;3;56.624167;23.28;4.0;2024;0;1;0;0
2000.0;1;4;1061.3;1971;30.0;27.9;4;1;56.604167;25.255278;1.0;2024;0;1;0;0
3000.0;2;2;296.2;1961;30.0;58.6;6;3;56.624167;23.28;1.0;2024;0;1;0;0
29800.0;1;5;3307.1;1965;15.0;45.1;6;2;56.624167;23.28;1.0;2024;0;1;0;0
20000.0;1;6;5545.6;1976;31.0;90.7;12;4;56.406944;24.186389;5.0;2024;0;1;0;0
4000.0;1;5;3291.5;1980;10.0;34.8;6;2;56.604167;25.255278;1.0;2024;0;1;0;0
12493.0;1;5;2895.1;1974;30.0;48.7;7;2;56.604167;25.255278;5.0;2024;0;1;0;0
2900.0;1;5;2377.3;1981;30.0;23.3;4;1;56.604167;25.255278;5.0;2024;0;1;0;0
7000.0;1;5;2674.4;1962;20.0;30.1;4;1;56.604167;25.255278;5.0;2024;0;1;0;0
10500.0;1;4;1014.9;1970;30.0;45.9;5;2;56.406944;24.186389;1.0;2024;0;1;0;0
14000.0;1;5;4010.5;1976;30.0;55.8;7;2;56.624167;23.28;5.0;2024;0;1;0;0
12500.0;1;5;3433.8;1962;30.0;43.7;5;2;56.604167;25.255278;1.0;2024;0;1;0;0
5410.0;1;2;911.6;1952;45.0;82.4;9;3;56.624167;23.28;2.0;2024;0;1;0;0
4500.0;1;2;911.6;1952;45.0;82.4;9;3;56.624167;23.28;2.0;2024;0;1;0;0
60000.0;1;5;5410.2;1971;30.0;89.8;9;4;56.604167;25.255278;3.0;2024;0;1;0;0
14900.0;1;5;3472.8;1962;25.0;43.0;6;2;56.604167;25.255278;3.0;2024;0;1;0;0
24000.0;1;5;5699.6;1975;30.0;53.2;7;2;56.604167;25.255278;4.0;2024;0;1;0;0
21600.0;1;5;3776.5;1993;20.0;52.1;7;2;56.406944;24.186389;4.0;2024;0;1;0;0
31700.0;1;5;2023.8;1984;30.0;63.4;8;3;56.406944;24.186389;1.0;2024;0;1;0;0
29000.0;1;6;4151.8;1974;25.0;55.1;7;2;56.624167;23.28;2.0;2024;0;1;0;0
22500.0;1;5;3776.5;1993;20.0;52.1;7;2;56.406944;24.186389;4.0;2024;0;1;0;0
13500.0;1;2;886.0;1952;45.0;81.2;9;3;56.624167;23.28;2.0;2024;0;1;0;0
43500.0;1;6;5545.6;1976;31.0;66.0;8;3;56.406944;24.186389;4.0;2024;0;1;0;0
15500.0;1;5;2911.2;1990;15.0;36.7;5;1;56.624167;23.28;4.0;2024;0;1;0;0
14000.0;1;2;546.0;1965;35.0;38.4;5;2;56.406944;24.186389;2.0;2024;0;1;0;0
22800.0;1;5;4010.5;1976;30.0;55.8;7;2;56.624167;23.28;5.0;2024;0;1;0;0
11500.0;1;3;1604.7;1988;10.0;58.0;7;2;56.406944;24.186389;3.0;2024;0;1;0;0
43000.0;1;3;1151.2;1982;30.0;67.1;9;3;56.406944;24.186389;3.0;2024;0;1;0;0
6000.0;1;3;851.2;1967;20.0;26.0;4;1;56.624167;23.28;3.0;2024;0;1;0;0
9000.0;1;3;851.2;1967;20.0;26.1;4;1;56.624167;23.28;2.0;2024;0;1;0;0
10493.0;1;5;3476.7;1968;20.0;42.8;6;2;56.604167;25.255278;5.0;2024;0;1;0;0
16000.0;1;5;2865.4;1984;15.0;31.9;5;1;56.624167;23.28;2.0;2024;0;0;0;1
5000.0;1;4;1014.9;1970;30.0;35.0;4;1;56.406944;24.186389;1.0;2024;0;0;0;1
5000.0;1;5;4769.0;1973;33.0;34.8;7;2;56.604167;25.255278;2.0;2024;0;0;0;1
33500.0;1;5;3994.3;1977;25.0;55.7;7;2;56.624167;23.28;5.0;2024;0;1;0;0
